프로모션별,캠페인명,일자,노출수,클릭수,라이브일자,연도,월,광고상품명_정리,구분,광고주
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2026-01-03 0:00:00,80448,136,2025-12-24 0:00:00,2026,1,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2026-01-07 0:00:00,52515,71,2025-12-24 0:00:00,2026,1,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2026-01-05 0:00:00,74374,126,2025-12-24 0:00:00,2026,1,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2026-01-02 0:00:00,71984,100,2025-12-24 0:00:00,2026,1,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-30 0:00:00,55811,82,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-27 0:00:00,1691,3,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-24 0:00:00,1155,3,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-29 0:00:00,57387,108,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-26 0:00:00,1630,2,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-31 0:00:00,47847,79,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-28 0:00:00,19965,31,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202512네이버스토어,20251224_커머스_네이버스토어_CATCH_MO이미지,2025-12-25 0:00:00,1004,3,2025-12-24 0:00:00,2025,12,CATCH 인피드 이미지형,숲토어,네이버스토어
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-11-03 0:00:00,4878,4,2025-10-28 0:00:00,2025,11,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-11-05 0:00:00,388,0,2025-10-28 0:00:00,2025,11,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-11-02 0:00:00,15586,7,2025-10-28 0:00:00,2025,11,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-11-04 0:00:00,1420,0,2025-10-28 0:00:00,2025,11,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-11-01 0:00:00,14461,4,2025-10-28 0:00:00,2025,11,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-11-06 0:00:00,10508,5,2025-10-28 0:00:00,2025,11,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-10-29 0:00:00,8312,4,2025-10-28 0:00:00,2025,10,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-10-31 0:00:00,454,0,2025-10-28 0:00:00,2025,10,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-10-28 0:00:00,16099,8,2025-10-28 0:00:00,2025,10,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 풀배너_봉준_캠페인,2025-10-30 0:00:00,909,0,2025-10-28 0:00:00,2025,10,인스트림 풀배너,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-11-06 0:00:00,5765,99,2025-10-28 0:00:00,2025,11,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-11-03 0:00:00,2958,63,2025-10-28 0:00:00,2025,11,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-11-05 0:00:00,450,9,2025-10-28 0:00:00,2025,11,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-11-02 0:00:00,22951,367,2025-10-28 0:00:00,2025,11,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-11-01 0:00:00,23939,401,2025-10-28 0:00:00,2025,11,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-11-04 0:00:00,516,18,2025-10-28 0:00:00,2025,11,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-10-30 0:00:00,1103,18,2025-10-28 0:00:00,2025,10,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-10-29 0:00:00,10895,94,2025-10-28 0:00:00,2025,10,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-10-31 0:00:00,807,17,2025-10-28 0:00:00,2025,10,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_커머스_인스트림 _봉준_캠페인,2025-10-28 0:00:00,17748,279,2025-10-28 0:00:00,2025,10,인스트림,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ PC_SARSA ai 배너 광고 봉준_캠페인,2025-11-01 0:00:00,2196,17,2025-10-28 0:00:00,2025,11,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ PC_SARSA ai 배너 광고 봉준_캠페인,2025-11-06 0:00:00,440,3,2025-10-28 0:00:00,2025,11,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ PC_SARSA ai 배너 광고 봉준_캠페인,2025-11-02 0:00:00,1358,10,2025-10-28 0:00:00,2025,11,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ PC_SARSA ai 배너 광고 봉준_캠페인,2025-10-29 0:00:00,329,4,2025-10-28 0:00:00,2025,10,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ PC_SARSA ai 배너 광고 봉준_캠페인,2025-10-28 0:00:00,762,6,2025-10-28 0:00:00,2025,10,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ MO_SARSA ai 배너 광고 봉준_캠페인,2025-11-01 0:00:00,7019,11,2025-10-28 0:00:00,2025,11,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ MO_SARSA ai 배너 광고 봉준_캠페인,2025-11-06 0:00:00,1831,6,2025-10-28 0:00:00,2025,11,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ MO_SARSA ai 배너 광고 봉준_캠페인,2025-11-02 0:00:00,3317,10,2025-10-28 0:00:00,2025,11,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ MO_SARSA ai 배너 광고 봉준_캠페인,2025-10-29 0:00:00,1507,3,2025-10-28 0:00:00,2025,10,SARSA,라이브커머스,오밀당X중앙해장
202510오밀당X중앙해장,20251028_ MO_SARSA ai 배너 광고 봉준_캠페인,2025-10-28 0:00:00,2167,11,2025-10-28 0:00:00,2025,10,SARSA,라이브커머스,오밀당X중앙해장
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-16 0:00:00,22194,30,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-18 0:00:00,17269,16,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-15 0:00:00,73855,93,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-20 0:00:00,6683,6,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-17 0:00:00,12910,20,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-14 0:00:00,141836,148,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC서브브랜딩,2025-10-19 0:00:00,14332,15,2025-10-14 0:00:00,2025,10,PC 서브 브랜딩(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-14 0:00:00,367095,533,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-19 0:00:00,399207,568,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-16 0:00:00,381294,505,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-18 0:00:00,499975,801,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-15 0:00:00,243513,371,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-20 0:00:00,297644,453,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC상단,2025-10-17 0:00:00,364696,532,2025-10-14 0:00:00,2025,10,PC 플레이어 상단배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_PC 비쥬얼 보드,2025-10-15 0:00:00,286482,1297,2025-10-14 0:00:00,2025,10,PC 비쥬얼 보드(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-16 0:00:00,101402,58,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-18 0:00:00,263059,136,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-15 0:00:00,102955,30,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-20 0:00:00,290839,150,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-17 0:00:00,129431,71,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-14 0:00:00,65021,27,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO방송국,2025-10-19 0:00:00,316133,195,2025-10-14 0:00:00,2025,10,방송국 배너,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-14 0:00:00,36376,102,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-19 0:00:00,24292,69,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-16 0:00:00,24021,52,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-18 0:00:00,32965,86,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-15 0:00:00,17282,32,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-20 0:00:00,15924,26,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_MO리스트배너,2025-10-17 0:00:00,24280,67,2025-10-14 0:00:00,2025,10,모바일 리스트 배너(SOOP),굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-18 0:00:00,5076,21,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-15 0:00:00,11047,34,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-20 0:00:00,4957,15,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-17 0:00:00,4096,14,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-14 0:00:00,4565,18,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-19 0:00:00,4881,13,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202510민교교록앵콜,20251014_커머스사업팀_민교교록앵콜_CATCH 인피드 이미지형,2025-10-16 0:00:00,8197,18,2025-10-14 0:00:00,2025,10,CATCH 인피드 이미지형,굿즈,민교교록앵콜
202509데이팩,20250918_SARSA 데이팩_지피티_캠페인,2025-09-18 0:00:00,6036,19,2025-09-18 0:00:00,2025,9,SARSA,숲토어,데이팩
202509데이팩,20250918_인스트림 풀배너_데이팩_지피티,2025-09-18 0:00:00,332,0,2025-09-18 0:00:00,2025,9,인스트림 풀배너,숲토어,데이팩
202509데이팩,20250918_인스트림 _데이팩_지피티,2025-09-18 0:00:00,407,9,2025-09-18 0:00:00,2025,9,인스트림,숲토어,데이팩
202509데이팩,20250912_SARSA 데이팩_로기다_캠페인,2025-09-28 0:00:00,15,0,2025-09-12 0:00:00,2025,9,SARSA,숲토어,데이팩
